nitrogen,phosphorus,potassium,ph,moisture,temperature,crop_type,fertilizer_type,quantity_kg_per_acre,soil_health_score
4.522728891053807,65.09734671509541,88.99133763628625,7.810532508413854,48.83888169874454,25.535378145389842,Corn,N,138.21590666341928,74.34
32.53303307632643,54.543186940690546,99.19627472386433,7.743736937596235,53.10972401205011,21.334342440504322,Rice,Mixed,116.82049542406139,83.16
38.8677289689482,6.227310588188562,29.40674621767778,5.815839965980951,57.906490619165325,20.163163353169566,Potato,Mixed,173.2473213377782,83.19
27.134903177389592,51.25026487703317,21.031855628579365,5.499849369417363,35.427110239921674,15.754946339348667,Wheat,N,137.74986179104656,82.65
82.87375091519293,80.64036172328395,76.53633638580408,6.213676108176082,76.91924485417944,26.663903237660918,Tomato,Mixed,55.0,85.87
35.67533266935893,45.923987759695805,25.302634092025322,6.577476293816991,30.18550989242815,19.599228308020685,Sugarcane,K,163.386354843716,82.01
28.093450968738075,5.195657755426842,86.55623831722035,5.0725174478259865,77.93919048598474,17.96267844032766,Wheat,N,145.06633691375262,61.28
54.26960831582485,78.6278199384033,10.28425921574767,7.572797881220158,20.891367350450228,28.07659927655355,Soybean,K,79.65888894110282,72.22
14.092422497476264,20.13637821359744,12.595519637935826,6.1891724457959025,48.867541509010735,28.624185156430975,Potato,Mixed,200.0,68.87
80.21969807540397,25.862083488803876,97.91515551006155,5.503204967889818,40.00207028699377,30.04309784515332,Cotton,Mixed,86.20687476679419,92.58
7.455064367977082,16.47063534322959,67.38388982700046,4.4806944683379575,46.94740483581505,25.071537926771832,Corn,N,169.11145043319,68.56
98.68869366005173,33.02150648714976,84.68872244289528,5.074803221816231,54.23987473884734,32.88109210407773,Tomato,Mixed,65.46774026927537,88.23
77.22447692966574,75.6751505688635,32.4329377351518,8.271765272901927,46.13534948076254,33.72685506796456,Sugarcane,Mixed,127.98565273699953,88.5
19.87156815341724,51.93858595039374,67.64837495206044,5.372948590687869,44.8908110180957,31.147418795849788,Corn,N,115.19264776987414,84.58
0.5522117123602399,20.488127415071254,59.42418273085972,4.759866802151659,63.96340492479839,27.711869640163744,Soybean,N,114.75159304708221,65.84
81.54614284548342,87.78300781520409,60.3150120122947,6.07302756244747,61.15257650518788,21.074419071823772,Soybean,Mixed,32.0,92.02
70.68573438476172,87.95818549515292,68.25324595377215,5.381894845121119,69.99627692215087,34.65889843240443,Corn,Mixed,70.0,87.36
72.90071680409874,87.05784250460069,57.53591731290986,4.158216626220374,34.99753887436974,20.482723343838767,Tomato,Mixed,55.0,83.65
77.12703466859458,23.87962113815393,42.906236930266594,5.4541534777573775,56.571710585243814,19.05313843980862,Sugarcane,P,137.30333418710615,96.37
7.4044651734090365,45.12393441809881,27.592269438054686,6.448488807727609,55.11168712357123,23.843082275731653,Potato,N,172.5048980828044,82.1
35.84657285442726,98.49896561408751,76.8581330913202,6.482705674089852,42.184268652361325,16.13681141424777,Rice,Mixed,111.35315479019503,87.13
11.586905952512971,77.20124763099903,22.62724300031862,5.604515145295999,49.16345251416085,34.569889293435814,Potato,N,173.6787765707526,78.3
86.31034258755935,2.716742122555982,69.23543061544142,6.012862403136703,38.82692859834373,26.768671128328496,Rice,P,149.5173754977826,80.24
62.329812682755794,6.5204591260492055,23.333282264932663,8.34483063205645,28.51066385701911,26.139041833283507,Sugarcane,Mixed,198.24132670487995,66.07
33.08980248526492,46.39313768123328,62.53301699544539,5.698068147536402,32.828072639763974,28.115925597994398,Cotton,Organic,90.36529627210263,92.96
6.355835028602364,90.92202058615601,74.70782671290289,5.162020659669923,26.330818784072065,24.94047295554413,Potato,N,140.46624745709647,70.76
31.09823217156622,53.870179795271426,21.87138889065392,5.09560169830042,60.984174511407446,15.64127034189083,Sugarcane,K,176.6001252473368,77.9
32.518332202674706,49.781250803429025,5.994330086130828,6.0599407571686035,59.64364358654909,27.246225776807936,Corn,K,162.23100656679168,77.0
72.96061783380641,10.547369995663058,13.097374299417408,7.417840669226248,77.03638229479236,29.32347753912861,Corn,Mixed,169.5328835573793,68.65
63.75574713552131,65.6780104724294,60.59969672710255,4.92694682884813,63.78070481883448,23.33498121248106,Tomato,Mixed,55.0,91.89
88.72127425763266,82.21031606002255,84.94464062257356,7.191832572133457,23.122750325367885,30.14591144142386,Corn,Mixed,70.0,82.09
47.22149251619493,38.04200075075623,4.499682123542437,4.095174205072373,73.05471043573725,19.540025986768413,Tomato,K,130.3552369142596,66.2
11.959424593830171,77.56118509253275,73.41512590416463,5.885198400927758,71.76050977674355,19.42553182132368,Sugarcane,N,161.76694942018023,75.02
71.3244787222995,96.44766539008116,34.13186459500521,7.49139279341254,46.59921924636192,18.228339753751477,Corn,Mixed,93.80220310749218,94.43
76.07850486168974,20.376645912768907,47.85283699195225,5.524298300984942,55.15178303167529,22.439895195783237,Soybean,P,58.12462051433461,88.79
56.127719756949624,52.33296311947413,92.88595498455656,6.536816956504298,78.56469994835113,31.94024070778167,Wheat,Mixed,60.0,85.86
77.0967179954561,28.713795808457554,33.19715047358455,4.922406547716599,51.93826183088997,31.558241242981286,Sugarcane,Mixed,145.34693863463056,91.21
49.379559636439076,79.28544190338394,46.5336933939486,7.3389792600677755,74.31930970256539,22.656484159270075,Corn,Mixed,76.13012045441849,89.08
52.27328293819941,57.75933658811575,1.3682414760681105,4.235255964709419,24.982325468611187,26.782374719604732,Wheat,K,132.94763778589783,63.65
42.75410183585496,63.45824175503038,8.159872000483837,7.836441901939752,31.463112122520972,29.41632632949831,Rice,K,168.991943170041,72.91
2.541912674409519,79.79141596158941,25.859159113478402,4.891883738897507,46.44529660647907,19.82413549256046,Cotton,N,172.39839231816813,66.57
10.789142699330444,39.59704726624549,2.7852240821074403,7.934791142687488,55.08540850023828,18.362821717894942,Potato,N,200.0,62.95
3.142918568673425,91.50900684070432,63.1375326048251,5.586381585852328,68.97367111176801,34.441919864246216,Potato,N,145.28562214698985,72.36
63.64104112637804,53.302886724614,42.63983568016225,7.25207608513519,79.2957269085912,27.35114626419237,Sugarcane,Organic,111.14427112773231,89.96
31.435598107632668,15.7954822835348,54.814520272802206,5.436513840037848,43.33108978844699,34.62831443667328,Rice,P,158.56871735457366,87.95
50.85706911647028,69.58991181688025,17.464718589632955,8.076602520555914,22.844938168405097,21.75511974264458,Corn,K,118.80292211555057,77.26
90.7566473926093,79.32613504382545,29.593202943661613,4.5698670648326845,68.07029019771949,29.06063399948263,Potato,K,105.61019558450758,84.34
24.929222914887493,31.67616770675267,66.38244748527251,4.803339051726694,56.262843144968485,19.452072730824753,Tomato,N,105.09191406753976,86.48
41.038292303562976,85.7179256998753,96.53027236303998,6.21863556321461,31.9125715320921,20.22400342547826,Rice,Mixed,102.78681769912109,82.62
75.55511385430486,90.61432547657664,5.04167736022092,4.368722975671657,49.68970739728521,25.23804242539248,Soybean,K,85.9499871677349,68.28
22.879816549162246,27.690448737780894,89.03843208552661,4.881910831157929,64.53861473202346,21.392362510161426,Wheat,N,119.14460206958529,79.77
7.697990982879299,98.3521472715222,57.68812013112085,8.246948719954066,66.22470722411862,18.35243127681169,Tomato,N,118.45301352568106,70.0
28.9751452913768,14.071152804875842,56.39195667556237,8.394203475165492,49.97710471992572,20.25761403978652,Potato,N,145.43055285562104,78.19
16.122128725400444,20.201566840248997,50.027853520776034,5.693166981986899,38.31287180773155,15.714967889317293,Tomato,N,135.51445665152585,79.15
92.96976523425731,18.422483923802613,6.9394085904183385,8.15478709456271,78.42455492230961,29.088472429549732,Corn,Mixed,166.95716122866855,62.33
80.8120379564417,89.39897100078704,8.987685173616066,6.4517110405304425,59.80175665738957,24.842333141717234,Soybean,K,81.21477779166072,78.46
63.34037565104234,65.42925523249619,60.09120056590861,5.213841096431952,44.49425116077792,16.884861328090512,Wheat,Mixed,60.0,94.22
87.14605901877177,15.210428322227287,34.09585714355583,7.160794244862694,36.827793452279145,18.433879862569825,Soybean,P,80.83245744106026,83.84
80.36720768991145,44.032341836834895,91.72680665776807,6.965058129586858,63.866178980213725,17.05069076225288,Rice,Mixed,88.0,93.61
18.657005888603585,61.529802506980204,40.659053735947225,8.4510639359893,34.531006735626065,27.25185616551753,Corn,N,131.0259105631738,77.64
89.25589984899777,8.34640849893833,14.328145870264109,5.192712793341775,30.302599338421288,16.884207272249874,Tomato,Mixed,155.98816844619634,59.99
53.93422419156507,88.24163684073388,71.4718833502036,7.024267761977809,51.79003333772422,30.08564666070432,Tomato,Mixed,55.0,95.67
80.74401551640625,80.36035354415351,29.335342144100984,4.234106897632511,37.39924355864851,15.410218386407823,Rice,K,122.0966854622334,85.74
89.60912999234932,50.52067735766382,52.54703073558932,4.511407174135237,57.7343086954169,19.98751575991784,Tomato,Mixed,55.0,88.64
31.800347497186387,96.71266152591704,69.783278550517,4.01763268727992,27.07632049245401,32.813333517838146,Cotton,Mixed,92.29947875422042,73.95
11.005192452767677,41.77609792750997,90.02641112020704,8.49757306476853,59.2964662740393,29.37062636244492,Corn,N,128.4922113208485,74.41
22.793516254194166,98.41103190364979,79.2191194801676,7.6102316371636505,36.99779167986213,16.459366658513755,Rice,N,132.89069818057965,77.5
42.71077886262563,66.79199988036271,67.63610678727241,7.540253566300933,20.014576066070763,31.422522089703595,Corn,Mixed,80.93383170606155,84.84
81.80147659224932,63.467127325394145,67.96331823951436,6.293767338796808,27.616163460450583,24.860702430804096,Wheat,Mixed,60.0,89.83
86.07305832563435,16.5954895295785,94.59246440320865,5.35030187307448,76.01692267010564,31.935660543376585,Corn,P,105.10676570563226,75.28
0.6952130531190703,88.1927758304644,29.582409749653603,4.680689280082042,72.04127834692147,27.014795489007867,Corn,N,174.583565795841,62.8
51.07473025775657,42.74896879206152,0.11120941961874076,5.281036324809087,34.01654192217421,28.636660640657176,Wheat,K,134.8331858705719,73.49
41.7411003148779,16.223340578247935,27.19545593981987,5.691870498681126,66.70231427272947,34.87003120791417,Rice,Mixed,178.4861702256396,87.7
22.210781047073024,1.260751997575904,21.7891379626744,7.403395436411323,56.51429559043846,19.646710918480363,Corn,Mixed,200.0,64.42
11.98653673336828,55.975568363838256,66.18345851139982,6.428478050064186,78.25428268699217,27.478911495227766,Soybean,N,77.61615591995806,78.86
33.7615171403628,52.739962212267635,63.3711599765529,4.348676319499672,42.41633957204355,24.206427801147967,Corn,Organic,94.3577242894558,84.92
94.29097039125192,71.93536223691585,59.34613827047238,4.0811305403151055,60.88763675103028,15.78903905845383,Rice,Mixed,88.0,82.87
32.320293202075526,89.02580530178021,1.62434432094537,4.4604948079032845,23.812143345435114,15.289412830057302,Sugarcane,K,200.0,53.27
51.87906217433661,7.9406584643029525,72.87780544506475,5.847244211638207,43.77484080898436,17.384571556357173,Tomato,P,103.08901230354556,84.53
70.30189588951778,73.14964903403623,32.353041248549154,8.199368126720582,77.82905967129082,27.981834810770962,Potato,Mixed,101.47043812717627,83.95
36.3629602379294,18.741194409758222,66.50559890066312,6.868311165441497,52.338852467007236,26.343261758267843,Wheat,P,112.34376802846856,93.17
97.17820827209607,85.8177053157164,55.65784285021533,7.608216549439819,37.272770200090676,26.06859122327455,Tomato,Mixed,55.0,86.9
96.24472949421113,81.90635138616561,34.27309254279072,6.098685675270469,27.216257787716412,15.637135250565201,Rice,Mixed,113.94939730439532,84.71
25.178229582536417,54.07937549855444,13.457626710410775,5.627497374377692,62.21170041089182,24.38605992720014,Cotton,N,157.0462155605792,77.72
49.72485058923854,71.02427986233116,9.441889766048096,4.487801677224803,58.69136260578361,33.49245635685057,Potato,K,136.24988946707003,79.52
30.087830981676966,31.43501131837484,83.15183331122236,7.941698599837922,42.43632281622648,22.951837386212933,Tomato,Mixed,97.7157365499223,90.33
28.484049437746762,47.116789893281464,91.8397542081558,7.5242201306255625,77.05648111195006,27.49844939576913,Corn,N,102.27392584337986,78.35
3.6886947354532795,82.16368977104716,64.97880467642996,4.756531439189763,21.33216877927102,30.596373512462872,Potato,N,144.46695789682008,66.75
60.956433397989684,45.92651971732139,10.343411486048337,6.305172537443172,38.22343109790955,30.67850558283775,Corn,K,129.4848827709275,86.01
50.26790232288615,35.77982653254418,40.20272168882407,6.193186635645602,75.26416917797488,25.385601647905425,Wheat,Organic,81.02617766794762,92.37
5.147875124998935,49.421244725029986,72.89392001051573,6.812911987089379,39.256126299166425,32.159038908046725,Corn,N,137.2781873125016,81.11
27.864646423661142,82.82492524372184,77.9820884010068,8.257841022960676,35.135170031310224,22.827561867274937,Potato,N,108.2030303645083,81.21
90.82658859666537,33.520804737087275,11.82186222910886,6.608971487931159,52.05322459587484,32.773864295695965,Soybean,K,85.58879964056464,83.26
23.95618906669724,17.37615931357438,0.003071884538241587,6.430977700503783,69.42810499523227,19.804543327910906,Soybean,Mixed,150.39749568222814,62.84
14.48948720912231,71.20140203307808,71.2137045880605,4.226453198205988,26.188805652701664,20.60432813981142,Sugarcane,N,157.5923461049482,67.48
48.9452760277563,82.59782127080818,35.659617598620564,4.283083642081108,76.58124257874417,16.062412483980022,Tomato,Mixed,78.0926595604347,77.56
98.56504541106007,10.063747852353334,25.448133161826025,4.8430605609705495,67.70437287086983,30.911636730845657,Rice,Mixed,177.90539632660406,73.23
24.20552715115004,23.98741127559447,1.289746978952544,4.1461184726128675,30.875015333093117,23.341104724654112,Sugarcane,Mixed,200.0,55.69
67.21355474058785,14.19719897609939,54.02994067614997,7.345088030065056,62.72047767188976,19.58233227822798,Wheat,P,98.70420153585091,90.0
76.16196153287176,34.79414115821666,85.11507354259817,7.254986367972834,43.097523358253426,19.635805552331593,Cotton,Mixed,72.80878826267501,97.23
23.763754399239968,45.035097890541266,95.76316462725879,4.612253054942393,44.137680684579124,33.027998824584664,Sugarcane,N,142.28980524125407,77.84
72.82163486118596,74.88263369633064,56.574495061328925,7.762355053578764,66.99740554633198,31.67833200922074,Tomato,Mixed,55.0,90.66
36.77831327192532,65.11475848816741,51.44613277398942,4.696537156807504,77.76708847884393,26.07061770714367,Rice,Mixed,109.81578310132323,78.28
63.23058305935795,62.092856747843115,8.50563854892411,5.355290141488115,27.599352370831635,27.32221600831442,Wheat,K,122.24154217661383,74.8
63.35297107608947,35.23749466096544,54.887280154259976,5.120396046226142,45.23781421272916,24.48651141100582,Potato,Organic,82.14375800855184,100.0
53.57746840747585,84.144755308476,37.99790789653946,5.675381943578715,48.856496485058216,22.83333085757618,Wheat,Mixed,78.00313815519081,94.28
9.02897700544083,47.128716739816454,60.71352808835769,5.145986946504829,42.57870901729986,33.30953762436663,Potato,N,136.45653449183874,84.51
83.5302495589238,97.91049380151546,38.87263478765467,6.200279168973035,41.7913474229735,17.51225407040604,Tomato,Mixed,71.691047818518,91.04
32.07800649717358,63.41421382957368,24.029912345036674,5.833335466096084,23.13612005369579,23.368935794324557,Rice,K,160.4219339103531,78.41
18.651851039985424,12.626474156450273,9.49652752283765,8.439562708506969,61.1323172337574,21.891238159757506,Sugarcane,Mixed,200.0,56.11
4.077514155476392,67.6177562075434,31.491844458889574,4.251668575577016,46.17286502720272,24.963014405022967,Rice,N,194.31055828629616,70.84
59.08929431882418,32.5104015431699,9.664483428775227,4.639816193743083,31.687628158635604,24.1526374909035,Corn,K,141.7376725420823,75.49
67.75643618422824,68.63271966860974,17.689695082398394,4.237716522588711,68.9620101381241,25.37779063302163,Cotton,K,113.46545737640241,73.71
1.6587828927856152,6.964114816240574,98.73361585795459,6.816285377420691,68.15364488909768,17.79837954453988,Soybean,N,129.65252274916858,55.93
51.2093058299281,17.48814371759594,44.41035569066186,4.245291748361738,49.18349768533363,25.26283003026554,Corn,P,112.1522508876133,85.22
22.649577519793795,85.57372589057863,53.187176650501655,7.763978818192555,37.907039668865636,19.848376277744215,Wheat,N,101.02563372030932,84.43
64.51727904094498,22.71795570235149,87.36185287372153,6.3037238380686755,58.28556354778714,18.686626979763826,Cotton,P,90.92306644647277,95.97
17.436642900499145,83.704112524294,99.55689004906878,6.371534310616902,37.28912814664419,16.296684375723824,Cotton,N,113.84503564925129,77.45
69.09377381024659,27.927608845441043,58.27144493446815,6.5271752847048745,34.16047581942272,30.25305117512282,Rice,Organic,107.9194454050223,97.08
38.67353463005374,64.28819100587077,81.24738210441717,4.768661678377948,63.8308792415796,23.5488384171312,Cotton,Mixed,81.98969805491939,90.46
93.67299887367345,69.4150573509831,32.694102433667524,4.889606364015194,22.41951438325704,27.53287366623517,Tomato,Mixed,80.95884634949871,75.86
13.752094414599325,51.265475314505295,30.57439574472911,5.434677952928521,25.68610826207564,29.55186686609487,Cotton,N,148.51026476100736,74.42
34.10663510502585,30.531067669673128,40.27037209945602,6.6707338711983315,20.407290441415388,28.586333306271072,Wheat,Organic,112.6378876887675,87.26
11.347352124058908,21.264437637109612,67.25072626736491,4.945529991730965,29.17659118852557,24.410014381793644,Tomato,N,141.08231535824723,69.17
92.46936182785628,3.318935456242622,68.21916892550988,4.523492772099676,24.139400522627568,22.7579705790346,Tomato,P,110.02159681563607,62.41
87.7339353380981,30.39464012407238,31.52394346494508,8.365525988882945,79.74814206679511,22.519198192813274,Corn,Mixed,112.1221246164738,82.61
25.79416277151556,65.3162790531283,13.320992413662868,4.098918166643303,37.32859819724538,27.800975938601127,Cotton,N,156.32726722223236,67.04
65.99840460341791,93.83048184484826,63.239625646550856,7.612138324012097,28.956080760154837,24.89588709883747,Rice,Mixed,88.0,86.7
81.72222002012158,87.1204482263052,12.832586218876452,7.5461581730875995,34.45977547975508,31.982644959770212,Potato,K,130.75112067168533,76.23
55.52008115994623,76.60647765353026,57.84925082293301,5.337463512302932,76.16753429240808,32.494039686534244,Corn,Mixed,70.0,85.41
52.965057835600646,78.84473432532987,69.3422128056309,4.61031977203291,51.20961338146374,18.411207560130368,Rice,Mixed,88.0,90.38
24.18522909004517,66.49849034759953,70.06114963944516,4.655328910174405,41.88908577847141,17.724673030914513,Cotton,N,103.72215636493225,84.48
9.310276780589922,26.0286857566003,75.34721106595967,7.138442277567366,72.40348747455316,27.60801852071999,Corn,N,151.99155619421467,76.45
89.72157579533267,90.71950307058299,87.28594215656645,6.892629659887781,43.69941623294195,21.024514961245586,Cotton,Mixed,65.0,88.98
90.04180571633304,67.0732311905834,49.995899196478845,7.52235553413124,40.10051419746175,15.371414375301978,Wheat,Mixed,60.00615120528173,93.81
63.31014572732679,56.04406309804399,73.02491895295712,8.21866527579597,32.43695135298413,32.772853387259104,Corn,Mixed,70.0,90.58
33.90297910487007,11.098946921348107,61.91727353658367,7.113673134699663,42.66780943456469,19.538015344876165,Rice,P,162.24682205674,84.21
34.92095746126609,44.70555438064254,18.663993979768257,4.701331914481496,39.00106136101556,33.585613033716186,Wheat,K,129.6225728384485,82.91
72.59556788702393,46.03582712019263,2.568964486940817,5.095491775444348,60.63823755788846,29.34868901756507,Soybean,K,88.91724261567103,74.98
89.71102599525771,86.45636095226699,28.454138567693377,7.789871788929016,37.37496228024362,30.253069798229685,Rice,K,123.55067136330594,87.06
88.70864242651173,54.66482201877885,44.30337063376194,4.941877341253939,54.63198478535369,19.02922991586321,Potato,Mixed,83.54494404935708,95.68
77.98755458576238,38.04005489704097,61.71059444286563,4.326350426295166,23.953529901918362,19.68388851233626,Sugarcane,Mixed,102.23390941988241,83.61
64.20316461542878,97.68003285106593,84.99593305032053,7.164760243190127,31.47734940179086,25.425355076481317,Cotton,Mixed,65.0,88.52
8.413996499504883,11.072059332631568,19.624571670616564,5.81136859970564,44.444316296680924,18.441997052997245,Rice,Mixed,200.0,67.52
16.162871409461378,42.25484283119446,12.55497898984771,8.140180236456565,76.21695523452172,21.108633853660645,Soybean,N,117.5385795208291,66.48
89.85541885270793,4.202467517140529,96.34799474743275,6.926147819921477,42.635119142941726,21.429249558956087,Rice,P,147.06592859671812,75.98
60.642905965958995,73.99041207669303,10.80445593764071,4.406885400062474,59.84444727199005,18.192598665055282,Wheat,K,118.79331609353893,76.36
0.9197051616629648,91.80765521991506,47.84910701071892,8.265354552641472,35.30523334528389,19.103656667903216,Tomato,N,131.84678174142718,68.28
